simulation,grader_type,rbf_score,accuracy,spearman
86,accuracy_70pct,77.77389294285382,0.74,0.6960797564340335
86,accuracy_60pct,72.590058661162,0.66,0.5653662130596669
86,correlation_70pct,44.997099565891645,0.26,0.4550948480614311
86,correlation_60pct,51.9874408624556,0.39,0.4663100802384935
87,accuracy_80pct,88.24739426002475,0.86,0.7950150014641482
87,accuracy_70pct,80.42981168795245,0.77,0.6392084047269636
87,accuracy_60pct,77.27983947119591,0.71,0.6489921648627872
87,correlation_70pct,62.899574657688056,0.49,0.6257431530629757
87,correlation_60pct,55.2943983487858,0.41,0.4127993456242248
88,accuracy_80pct,90.23020643055285,0.88,0.8290965969483142
88,accuracy_70pct,80.11725544217362,0.76,0.7247210332292257
88,accuracy_60pct,72.5622054352654,0.68,0.519760008365597
88,correlation_70pct,60.883105502612366,0.47,0.585954685541804
88,correlation_60pct,54.473554154263034,0.38,0.5392090347179365
89,accuracy_80pct,88.5266013853937,0.87,0.783163674394888
89,accuracy_70pct,81.82096310871201,0.77,0.7514525829349349
89,accuracy_60pct,75.9363742693115,0.7,0.646802411331125
89,correlation_70pct,60.45341281003451,0.43,0.7028330568369006
89,correlation_60pct,48.04722562432953,0.29,0.5626049293580757
90,accuracy_80pct,90.0155653270224,0.86,0.8957447912166254
90,accuracy_70pct,81.01618178596627,0.77,0.535823255624712
90,accuracy_60pct,71.64344609849424,0.66,0.49585095218973957
90,correlation_70pct,60.38905203095447,0.44,0.6325280129381355
90,correlation_60pct,56.487377983461336,0.39,0.6015194045722281
91,accuracy_80pct,90.49273899571689,0.89,0.792306317126272
91,accuracy_70pct,82.49132173602588,0.77,0.7205243559444308
91,accuracy_60pct,77.34420025027597,0.7,0.765472425542724
91,correlation_70pct,53.64996201248364,0.34,0.6265230883010451
91,correlation_60pct,58.453515593784516,0.41,0.5911732034826453
92,accuracy_80pct,88.03244529235656,0.84,0.8561584434249023
92,accuracy_70pct,79.82127113522047,0.75,0.7048189708914967
92,accuracy_60pct,78.41334253287677,0.75,0.6268291112642002
92,correlation_70pct,59.12672478973428,0.42,0.6707647686641064
92,correlation_60pct,54.719206916463676,0.39,0.5187155177108428
93,accuracy_80pct,90.2779952708072,0.87,0.8190306042330894
93,accuracy_70pct,83.16453093197563,0.78,0.7958444317379523
93,accuracy_60pct,77.15101529165658,0.73,0.5103549685639656
93,correlation_70pct,61.02860424235664,0.45,0.7101899698068449
93,correlation_60pct,55.225050742241145,0.37,0.5561533096995884
94,accuracy_80pct,90.27789264942795,0.87,0.8686927055661777
94,accuracy_70pct,80.74003047199163,0.77,0.7103307362227419
94,accuracy_60pct,75.85503106588882,0.71,0.5841207535268458
94,correlation_70pct,61.09296502143669,0.44,0.7170805648988776
94,correlation_60pct,56.16058726059648,0.39,0.6156587455438672
95,accuracy_80pct,85.67240823283184,0.82,0.7768733522932151
95,accuracy_70pct,85.4098756676678,0.81,0.7746695873079578
95,accuracy_60pct,74.3444057365906,0.67,0.6153340248354089
95,correlation_70pct,59.749499819552284,0.43,0.676271754271035
95,correlation_60pct,51.803400932078375,0.36,0.4917156634930584
96,accuracy_80pct,88.93442744754357,0.86,0.8093853968399992
96,accuracy_70pct,83.39615445984873,0.8,0.7873376045252722
96,accuracy_60pct,74.96982609228598,0.69,0.6110116560778599
96,correlation_70pct,51.97970608773437,0.33,0.5890963380581392
96,correlation_60pct,53.14686613396279,0.37,0.5524390004239159
97,accuracy_80pct,88.55730517992617,0.86,0.7925099751507663
97,accuracy_70pct,80.44384092228,0.76,0.6742263672461736
97,accuracy_60pct,72.95335693721032,0.67,0.6133350762109344
97,correlation_70pct,64.52234960632067,0.51,0.6978639222427254
97,correlation_60pct,52.409398780312216,0.37,0.4326259844931643
98,accuracy_80pct,87.95140995307159,0.85,0.8286958576999296
98,accuracy_70pct,85.72273977758437,0.82,0.8092988318523713
98,accuracy_60pct,78.88563199548591,0.73,0.6767778260672345
98,correlation_70pct,58.19118827137895,0.4,0.6571904314121865
98,correlation_60pct,55.76943575865156,0.4,0.5915023811243985
99,accuracy_80pct,89.98201096385405,0.86,0.8571081690021402
99,accuracy_70pct,78.52813747808855,0.74,0.635489867497791
99,accuracy_60pct,72.95325431583107,0.67,0.4903556723746088
99,correlation_70pct,59.79708341704817,0.42,0.6297379212998405
99,correlation_60pct,49.68392718591046,0.3,0.54012445132042
100,accuracy_80pct,87.59075700290067,0.85,0.7662417386787573
100,accuracy_70pct,81.37937744063534,0.78,0.6806564789636043
100,accuracy_60pct,77.18171908618906,0.72,0.624009090279842
100,correlation_70pct,61.947363579127796,0.47,0.6863706477534249
100,correlation_60pct,46.820691626485655,0.31,0.36356154386665285
101,accuracy_80pct,90.29477245239137,0.87,0.8818634815930947
101,accuracy_70pct,81.47474987838558,0.76,0.7157650958451686
101,accuracy_60pct,73.95060890876829,0.67,0.5809632416828883
101,correlation_70pct,58.157633908210606,0.4,0.664671959646975
101,correlation_60pct,48.446111900995675,0.34,0.49220921485252006
102,accuracy_80pct,88.67210012513797,0.85,0.8810567582807328
102,accuracy_70pct,85.40987566766779,0.81,0.7740610095479583
102,accuracy_60pct,77.16779247324075,0.73,0.6449493324590829
102,correlation_70pct,56.752555874502775,0.41,0.5611165312281375
102,correlation_60pct,54.67162331896779,0.4,0.498550126699826
103,accuracy_80pct,88.65532294355383,0.85,0.8445959012506554
103,accuracy_70pct,78.83804839799002,0.74,0.6546521297882182
103,accuracy_60pct,73.44699992335127,0.7,0.44188064137073163
103,correlation_70pct,62.19576428858507,0.49,0.6324576083028847
103,correlation_60pct,54.521137751758914,0.37,0.5873719257599586
104,accuracy_80pct,88.31165241772555,0.85,0.8001883562461032
104,accuracy_70pct,80.15080980534195,0.76,0.6616635575312805
104,accuracy_60pct,74.8719109500376,0.7,0.5500483706519812
104,correlation_70pct,54.864705656207946,0.37,0.6017923186448173
104,correlation_60pct,50.35428581322435,0.3,0.48928409051701727
105,accuracy_80pct,90.26396603647967,0.88,0.8657655357671621
105,accuracy_70pct,84.60804753493719,0.82,0.7051271732448894
105,accuracy_60pct,76.29661673396546,0.7,0.5974027592092293
105,correlation_70pct,58.17441108979477,0.4,0.6387137298811382
105,correlation_60pct,57.47049809931254,0.4,0.556847285704399
106,accuracy_80pct,87.96818713465576,0.85,0.8459069020290916
106,accuracy_70pct,78.44414894878848,0.74,0.6589487144937987
106,accuracy_60pct,72.5620001925069,0.68,0.5281819808556458
106,correlation_70pct,57.160484558031854,0.4,0.6656328756593856
106,correlation_60pct,48.57208551189915,0.31,0.49545691555331023
107,accuracy_80pct,87.57703563271083,0.86,0.8294497273393404
107,accuracy_70pct,80.52508150432347,0.75,0.7664399329530645
107,accuracy_60pct,71.56230813783002,0.67,0.529935449077258
107,correlation_70pct,59.68513904047224,0.44,0.6668156636173764
107,correlation_60pct,50.34524340636141,0.36,0.4338498214404031
108,accuracy_80pct,88.95130725050696,0.86,0.8301536594842865
108,accuracy_70pct,83.42696087576044,0.79,0.7317869329558557
108,accuracy_60pct,77.21262812348,0.71,0.5856145084566732
108,correlation_70pct,64.29072607844759,0.49,0.6563999392306188
108,correlation_60pct,53.24203332895456,0.35,0.537596527271404
109,accuracy_80pct,91.29466974982675,0.88,0.921217198848603
109,accuracy_70pct,83.68928819816601,0.8,0.7057812653763972
109,accuracy_60pct,76.90251196082008,0.71,0.5977363485147023
109,correlation_70pct,59.718693403640565,0.44,0.6527867188861023
109,correlation_60pct,52.17777525243913,0.35,0.4161935448817565
110,accuracy_80pct,90.57397957776035,0.88,0.8700778905949716
110,accuracy_70pct,80.82116843265585,0.76,0.7177229582949572
110,accuracy_60pct,74.80744754957831,0.71,0.5331437920588645
110,correlation_70pct,68.12803934686066,0.55,0.7492426645683267
110,correlation_60pct,52.77249181360206,0.38,0.48883056527333396
111,accuracy_80pct,88.6076367246787,0.86,0.8143206807424815
111,accuracy_70pct,80.79036201674414,0.77,0.7034993541671541
111,accuracy_60pct,78.19849618658785,0.73,0.6428159085545733
111,correlation_70pct,60.18823491899308,0.41,0.6429309361700486
111,correlation_60pct,49.30955286554972,0.31,0.5288187761839763
112,accuracy_80pct,85.92070632090987,0.84,0.7411801155731191
112,accuracy_70pct,82.42706357832506,0.78,0.7558816691110869
112,accuracy_60pct,76.8549283633242,0.72,0.5992492107059724
112,correlation_70pct,60.436635628450354,0.43,0.6695316901786742
112,correlation_60pct,51.915345308654324,0.34,0.5844404948550249
113,accuracy_80pct,85.6080474537518,0.83,0.7624646800170093
113,accuracy_70pct,79.13403270494317,0.75,0.7061952329993583
113,accuracy_60pct,76.98385516424278,0.7,0.6923568315531337
113,correlation_70pct,58.40603461766787,0.42,0.6152116656570564
113,correlation_60pct,52.08535600470398,0.38,0.49162608862575385
114,accuracy_80pct,86.95141003425697,0.84,0.7815757691435857
114,accuracy_70pct,81.117152739609,0.77,0.7051795872088553
114,accuracy_60pct,77.24618248664835,0.71,0.6797954161685064
114,correlation_70pct,53.86470573739334,0.36,0.5159620624822341
114,correlation_60pct,47.469286244750776,0.26,0.4711306690422352
115,accuracy_80pct,88.65511770079533,0.85,0.8281344425356832
115,accuracy_70pct,79.55884119143566,0.74,0.7639207675334542
115,accuracy_60pct,73.31380464462273,0.67,0.653361595794623
115,correlation_70pct,55.45667427011424,0.39,0.5771384717219821
115,correlation_60pct,60.78020353289938,0.43,0.7543827099714212
116,accuracy_80pct,90.93432466379356,0.88,0.8957701488821654
116,accuracy_70pct,82.08329043111756,0.78,0.6718514404409701
116,accuracy_60pct,77.80744730602217,0.74,0.6569811398601723
116,correlation_70pct,59.71869340364057,0.44,0.6683642312624859
116,correlation_60pct,48.21163780448671,0.31,0.3623731952791492
117,accuracy_80pct,88.26406882022967,0.86,0.8231529609386627
117,accuracy_70pct,84.65848170106892,0.82,0.8078074365337408
117,accuracy_60pct,72.60968641138204,0.67,0.5384645391924975
117,correlation_70pct,58.43958898083622,0.42,0.6739158463925106
117,correlation_60pct,52.61925829913655,0.34,0.5435775158210961
118,accuracy_80pct,88.0017414978241,0.85,0.8893984142943436
118,accuracy_70pct,80.75375184218146,0.76,0.5865225036080253
118,accuracy_60pct,74.57887983309956,0.7,0.6130317266327109
118,correlation_70pct,52.6836190782166,0.33,0.6400810529245575
118,correlation_60pct,59.062364010654235,0.43,0.6043592831600841
119,accuracy_80pct,87.88704917399153,0.86,0.7230980900762493
119,accuracy_70pct,82.11419946840851,0.77,0.6617120410155555
119,accuracy_60pct,77.57572115676984,0.72,0.6620517032262776
119,correlation_70pct,59.40593191510326,0.43,0.6397096110273086
119,correlation_60pct,51.85098452957426,0.35,0.385829592281624
120,accuracy_80pct,89.77174095951278,0.89,0.691340233470907
120,accuracy_70pct,80.47474995957094,0.75,0.7005630345141646
120,accuracy_60pct,72.93657975562613,0.67,0.6291077396996433
120,correlation_70pct,49.21163772330132,0.32,0.539287697613757
120,correlation_60pct,60.65137935336003,0.45,0.5824155917543261
121,accuracy_80pct,88.6245165276421,0.86,0.8287232957978996
121,accuracy_70pct,81.70627078487944,0.78,0.6631730374670562
121,accuracy_60pct,74.28004495751055,0.68,0.5979259507349804
121,correlation_70pct,62.60359035073491,0.48,0.6506725181627488
121,correlation_60pct,50.027495090359494,0.3,0.6013096407286648
122,accuracy_80pct,90.29477245239138,0.87,0.8823140955193814
122,accuracy_70pct,82.11430208978776,0.77,0.761855624820129
122,accuracy_60pct,77.93606624280302,0.72,0.719476770855936
122,correlation_70pct,54.25595986071748,0.35,0.6295340055426579
122,correlation_60pct,51.45983302762936,0.36,0.4852506990795072
123,accuracy_80pct,89.93432474497894,0.87,0.8534597644759804
123,accuracy_70pct,82.06661587091263,0.78,0.6979927815095552
123,accuracy_60pct,74.18212981526214,0.69,0.5238065098036355
123,correlation_70pct,57.59921965747265,0.38,0.6994257509602763
123,correlation_60pct,50.820280816227175,0.35,0.5095667364227969
124,accuracy_80pct,87.917752968524,0.85,0.7651406154719829
124,accuracy_70pct,81.42706365951045,0.77,0.6908549052602143
124,accuracy_60pct,71.93943040544738,0.67,0.5585390139897464
124,correlation_70pct,51.22810687837702,0.34,0.5441862955534861
124,correlation_60pct,56.872235025799924,0.45,0.4380256799848019
125,accuracy_80pct,87.28105132575769,0.85,0.8076239759695072
125,accuracy_70pct,85.34551488858774,0.82,0.758920422399174
125,accuracy_60pct,72.6237156457096,0.66,0.523316091140439
125,correlation_70pct,58.76637970370108,0.42,0.6081816369904375
125,correlation_60pct,54.14401548414155,0.37,0.5364591085975875
126,accuracy_80pct,85.90392913932571,0.84,0.7110707043837934
126,accuracy_70pct,78.52538953083194,0.73,0.6741046427651551
126,accuracy_60pct,74.87211619279608,0.7,0.563806997338003
126,correlation_70pct,54.04111351442856,0.33,0.6685690281312802
126,correlation_60pct,55.42586785420253,0.4,0.5194017832056961
127,accuracy_80pct,89.54327586441326,0.88,0.8455548818040872
127,accuracy_70pct,77.49458319610561,0.73,0.6527634557608454
127,accuracy_60pct,78.26010901841127,0.71,0.6966349597424777
127,correlation_70pct,56.504155165045496,0.39,0.6424503510866323
127,correlation_60pct,55.392313491034194,0.4,0.5510462316429792
128,accuracy_80pct,86.65827629593969,0.84,0.8189745645696582
128,accuracy_70pct,80.27953136350206,0.74,0.8080930652954322
128,accuracy_60pct,74.28004495751055,0.68,0.5867782898025751
128,correlation_70pct,55.50425786761013,0.38,0.551606125454256
128,correlation_60pct,56.42301720438128,0.4,0.5149746109980853
129,accuracy_80pct,89.29477253357676,0.86,0.8294710997874261
129,accuracy_70pct,81.0358095361863,0.78,0.6905704713649845
129,accuracy_60pct,74.55894421874183,0.69,0.5178507666370941
129,correlation_70pct,62.01172435820786,0.46,0.7346248960799263
129,correlation_60pct,61.18183775682214,0.49,0.6010520467815036
130,accuracy_80pct,84.16656448823974,0.83,0.5781163544604082
130,accuracy_70pct,81.49427500722636,0.77,0.7503004745615742
130,accuracy_60pct,76.65411125136282,0.69,0.6402857580482875
130,correlation_70pct,60.18823491899309,0.41,0.6575114234335935
130,correlation_60pct,47.360089815431465,0.29,0.47523434286563393
131,accuracy_80pct,86.95426060289283,0.85,0.8263954039936023
131,accuracy_70pct,80.50840694411853,0.75,0.6872416568427537
131,accuracy_60pct,77.34409762889675,0.7,0.6621318752148455
131,correlation_70pct,51.09175316687493,0.3,0.5698080417290845
131,correlation_60pct,55.800242174563266,0.39,0.5384197629436376
132,accuracy_80pct,90.65511753842458,0.87,0.8814116069351986
132,accuracy_70pct,85.066410384598,0.81,0.7236874375407867
132,accuracy_60pct,77.34420025027599,0.7,0.6872359593278614
132,correlation_70pct,57.47049809931254,0.4,0.5689828677527292
132,correlation_60pct,62.65127656961003,0.47,0.6205003687655132
133,accuracy_80pct,91.88378779509719,0.89,0.846169951540014
133,accuracy_70pct,83.06651316834802,0.79,0.6865509313840723
133,accuracy_60pct,80.80428862969244,0.76,0.6779607509709404
133,correlation_70pct,59.06236401065422,0.43,0.6054235345277172
133,correlation_60pct,48.01367126116119,0.29,0.47649254739909075
134,accuracy_80pct,85.65552842986844,0.82,0.7417358626686309
134,accuracy_70pct,75.85503106588882,0.71,0.531510164350474
134,accuracy_60pct,75.62340753801573,0.69,0.526876650337821
134,correlation_70pct,58.14360467388307,0.41,0.59076528384255
134,correlation_60pct,62.2293186517534,0.49,0.5875222122840869
135,accuracy_80pct,87.99889092918822,0.84,0.8284481819751921
135,accuracy_70pct,80.55588792023518,0.74,0.7589188292947697
135,accuracy_60pct,76.46113153550189,0.72,0.5870645105863537
135,correlation_70pct,53.289616926450435,0.34,0.5778710877755295
135,correlation_60pct,52.180523199695756,0.36,0.575691831648296
136,accuracy_80pct,86.6890827118514,0.83,0.8010708739756011
136,accuracy_70pct,80.82096318989738,0.76,0.6390112274372584
136,accuracy_60pct,74.266015723183,0.69,0.6040586513520133
136,correlation_70pct,64.8826946923539,0.51,0.6810305646897094
136,correlation_60pct,60.637452740411725,0.46,0.587026362380714
137,accuracy_80pct,85.36218944879269,0.82,0.7862191645164623
137,accuracy_70pct,80.54196130728687,0.75,0.7809553996358684
137,accuracy_60pct,74.2630625331679,0.68,0.5892549386938427
137,correlation_70pct,61.028604242356636,0.45,0.7015193159260955
137,correlation_60pct,55.64061157911222,0.42,0.5491528343511913
138,accuracy_80pct,89.26406873904429,0.87,0.8640022793963295
138,accuracy_70pct,80.03326691287353,0.76,0.6209352872260518
138,accuracy_60pct,74.29682213909471,0.68,0.5935631383169202
138,correlation_70pct,54.898260019376295,0.37,0.6325242433199982
138,correlation_60pct,54.163540612982345,0.38,0.5641481063318908
139,accuracy_80pct,86.34551480740237,0.83,0.8087645663281039
139,accuracy_70pct,80.49152714115512,0.75,0.6679201780374282
139,accuracy_60pct,79.49152722234051,0.74,0.6066707994425721
139,correlation_70pct,59.358348317607366,0.44,0.582506212270951
139,correlation_60pct,53.83400194286085,0.37,0.5570892718229121
140,accuracy_80pct,85.62472201395674,0.83,0.7538990263464681
140,accuracy_70pct,78.41028672148244,0.74,0.5547876176596936
140,accuracy_60pct,71.41182257062114,0.64,0.6606248295010957
140,correlation_70pct,63.042428071554944,0.46,0.767108328310885
140,correlation_60pct,48.18093400995423,0.32,0.4261595078021577
141,accuracy_80pct,87.87027199240737,0.86,0.7643002198998033
141,accuracy_70pct,79.03876288857218,0.77,0.6367988699007973
141,accuracy_60pct,74.24934116297807,0.69,0.6319002424287277
141,correlation_70pct,61.73251723283888,0.45,0.6918023661158117
141,correlation_60pct,51.915345308654324,0.34,0.5044598948587843
142,accuracy_80pct,87.29477269594753,0.84,0.7828798908404346
142,accuracy_70pct,81.77052894258024,0.77,0.7027468447981314
142,accuracy_60pct,73.93627181030304,0.68,0.5851510325499825
142,correlation_70pct,57.51808169680844,0.39,0.6528527491661126
142,correlation_60pct,48.98001419542824,0.3,0.5166305507684081
143,accuracy_80pct,87.32863492325357,0.84,0.8185069599748273
143,accuracy_70pct,79.8379456954254,0.75,0.6802015580579537
143,accuracy_60pct,72.42859967101992,0.65,0.6822269333612849
143,correlation_70pct,59.47029269418331,0.42,0.6748023667711825
143,correlation_60pct,58.389257436083696,0.42,0.6166727257934367
144,accuracy_80pct,86.6246193113921,0.84,0.7588267169826617
144,accuracy_70pct,80.86875203015173,0.75,0.746638882505974
144,accuracy_60pct,75.36393078424601,0.69,0.6891815541916635
144,correlation_70pct,63.617619503877066,0.48,0.6660953388965695
144,correlation_60pct,50.5550003038065,0.33,0.4406048139428012
145,accuracy_80pct,87.32853230187435,0.84,0.791126547756154
145,accuracy_70pct,81.42685841675198,0.77,0.6194697850423533
145,accuracy_60pct,76.3777546946297,0.69,0.6816679812110511
145,correlation_70pct,60.79698071448355,0.43,0.7041497785060128
145,correlation_60pct,49.73151078340635,0.29,0.4247867853449113
146,accuracy_80pct,86.59106494822377,0.84,0.7648825132168113
146,accuracy_70pct,80.70616824468557,0.77,0.6230589639943874
146,accuracy_60pct,78.52538953083194,0.73,0.724581908150609
146,correlation_70pct,59.81111265137571,0.41,0.6917746470694781
